列车类型	车次	始发站	终到站	到站时间	发车时间
直达特快	过Z12	沈阳北	广州东	14:30	14:43
城际动车	终C2304	滨海	天津	14:44	-
高速动车	过G1206	哈尔滨西	青岛北	14:42	14:45
城际动车	终C2045	北京南	天津	14:47	-
快速	过K336	宁波	长春	14:40	14:48
城际动车	始C2046	天津	北京南	-	14:51
高速动车	过G1202	哈尔滨西	上海虹桥	14:47	14:51
快速	过K974	襄阳	哈尔滨西	14:46	14:54
高速动车	过G1293	大连北	西安北	14:58	15:01
城际动车	始C2303	天津	滨海	-	15:04
普快	过1228	上海	阜新南	14:59	15:06
动车组	过D6736	石家庄	秦皇岛	15:06	15:08
城际动车	终C2047	北京南	天津	15:12	-
城际动车	始C2048	天津	北京南	-	15:13
特快	过T39	北京	齐齐哈尔	15:04	15:14
快速	过K2386	南宁	长春	15:15	15:23
城际动车	过C2581	北京南	滨海	15:21	15:25
城际动车	终C2049	北京南	天津	15:26	-
城际动车	过C2578	滨海	北京南	15:24	15:28
快速	过K215	北京	延吉	15:23	15:29
城际动车	终C2051	北京南	天津	15:33	-
