列车类型	车次	始发站	终到站	到站时间	发车时间
特快	始T182	汉口	哈尔滨	-	14:54
高速动车	终G511	北京西	汉口	14:54	-
动车组	始D7049	汉口	云梦东	-	14:56
动车组	过D3022	上海南	武昌	14:40	14:59
动车组	过D2272	重庆北	南京南	15:01	15:09
动车组	始D5967	汉口	宜昌东	-	15:10
动车组	终D3090	上海虹桥	汉口	15:10	-
动车组	终D3060	上海南	汉口	15:15	-
高速动车	终G6820	十堰东	汉口	15:17	-
动车组	始D5985	汉口	宜昌东	-	15:17
高速动车	始G524	汉口	北京西	-	15:20
高速动车	过G1042	十堰东	深圳北	15:03	15:23
动车组	过D2271	南京南	重庆北	15:04	15:24
动车组	过D2228	重庆北	福州	15:19	15:28
动车组	终D3068	上海南	汉口	15:30	-
高速动车	始G6821	汉口	十堰东	-	15:33
动车组	过D620	成都东	武汉	15:25	15:35
动车组	过D2232	厦门北	重庆北	15:24	15:35
动车组	始D3092	汉口	上海虹桥	-	15:36
高速动车	终G1724	上海虹桥	汉口	15:43	-
动车组	过D2226	福州	重庆北	15:39	15:45
动车组	始D3070	汉口	上海南	-	15:50
动车组	过D954	成都东	上海	15:49	15:55
高速动车	终G6828	十堰东	汉口	15:57	-
动车组	过D2376	厦门	重庆北	15:55	16:01
动车组	过D3024	武昌	上海虹桥	15:59	16:04
动车组	过D2244	成都东	福州	15:56	16:07
高速动车	过G1040	深圳北	十堰东	15:48	16:09
高速动车	过G310	南充北	北京西	16:03	16:10
高速动车	过G318	青岛	重庆北	16:06	16:12
高速动车	始G1726	汉口	上海虹桥	-	16:15
动车组	终D3064	上海虹桥	汉口	16:15	-
动车组	终D7062	云梦东	汉口	16:16	-
动车组	过D5810	武汉	宜昌东	16:05	16:17
动车组	始D3062	汉口	嘉兴南	-	16:20
快速	过K1198	襄阳	青岛北	15:50	16:22
高速动车	始G6809	汉口	十堰东	-	16:23
高速动车	终G1152	广州南	汉口	16:27	-
动车组	始D7063	汉口	云梦东	-	16:31
动车组	过D638	成都东	上海虹桥	16:14	16:33
快速	始K8103	汉口	荆门	-	16:37
动车组	终D3274	厦门北	汉口	16:37	-
动车组	始D3154	汉口	南通	-	16:38
动车组	过D2224	成都东	杭州东	16:35	16:47
高速动车	过G1318	宜昌东	广州南	16:40	16:51
高速动车	终G6894	襄阳东	汉口	16:58	-
动车组	过D354	成都东	上海虹桥	16:45	16:59
高速动车	始G1154	汉口	广州南	-	17:04
动车组	终D5946	宜昌东	汉口	17:07	-
动车组	终D7050	云梦东	汉口	17:18	-
高速动车	始G6829	汉口	十堰东	-	17:20
动车组	过D2208	成都东	上海虹桥	17:02	17:20
动车组	始D5945	汉口	宜昌东	-	17:30
直达特快	始Z292	汉口	乌鲁木齐	-	17:34
动车组	始D7051	汉口	云梦东	-	17:36
动车组	过D2256	成都东	宜兴	17:37	17:47
高速动车	过G3232	十堰东	上海虹桥	17:29	17:53
高速动车	终G6874	襄阳东	汉口	17:59	-
动车组	过D2264	成都东	杭州东	17:46	18:00
快速	过K1196	青岛北	襄阳	17:33	18:01
快速	过K974	襄阳	哈尔滨西	17:26	18:04
动车组	过D2238	成都东	南昌	18:00	18:10
高速动车	过G1716	上海虹桥	驻马店西	17:59	18:19
高速动车	过G1032	深圳北	宜昌东	18:14	18:19
高速动车	始G6875	汉口	襄阳东	-	18:20
动车组	过D3285	梅州西	宜昌东	18:20	18:25
高速动车	终G6824	十堰东	汉口	18:28	-
动车组	过D2374	成都东	南京南	18:23	18:31
动车组	终D7064	云梦东	汉口	18:34	-
高速动车	终G6810	十堰东	汉口	18:39	-
高速动车	始G6877	汉口	襄阳东	-	18:53
动车组	过D5816	恩施	武汉	18:43	18:53
高速动车	始G6837	汉口	十堰东	-	19:00
动车组	终D2260	成都东	汉口	19:00	-
动车组	过D2196	宁波	宜昌东	18:57	19:04
动车组	始D7065	汉口	云梦东	-	19:10
动车组	过D3083	南京南	宜昌东	19:10	19:17
快速	过K254	荆门	上海南	18:33	19:18
动车组	过D5884	利川	黄冈东	19:19	19:23
动车组	终D7052	云梦东	汉口	19:30	-
高速动车	过G2032	恩施	郑州东	19:25	19:31
动车组	过D3006	上海虹桥	宜昌东	19:20	19:33
特快	始T156	汉口	广州东	-	19:36
高速动车	过G1156	广州南	黄冈东	19:21	19:42
动车组	过D5820	宜昌东	武汉	19:35	19:48
高速动车	过G1172	广州南	襄阳东	19:29	19:51
动车组	终D3010	上海虹桥	汉口	19:57	-
动车组	始D7053	汉口	云梦东	-	19:58
动车组	过D368	成都东	武汉	19:40	20:05
动车组	终D5986	宜昌东	汉口	20:13	-
动车组	过D2278	重庆北	武汉	19:56	20:18
动车组	过D2188	杭州	宜昌东	20:14	20:20
高速动车	过G1028	深圳北	宜昌东	20:27	20:34
动车组	终D5974	宜昌东	汉口	20:36	-
高速动车	过G2036	温州南	宜昌东	20:34	20:39
高速动车	过G1768	上海虹桥	襄阳东	20:22	20:43
动车组	过D5838	利川	武汉	20:42	20:47
动车组	终D2192	杭州	汉口	20:47	-
高速动车	过G1036	深圳北	宜昌东	20:42	20:53
动车组	终D628	重庆北	汉口	20:56	-
高速动车	终G6838	十堰东	汉口	20:57	-
高速动车	过G587	北京西	襄阳东	20:40	21:01
高速动车	终G6822	十堰东	汉口	21:08	-
城际动车	终C5010	咸宁南	汉口	21:19	-
动车组	终D7066	云梦东	汉口	21:24	-
动车组	终D3014	上海虹桥	汉口	21:33	-
高速动车	终G6876	襄阳东	汉口	21:40	-
动车组	终D3156	南通	汉口	22:07	-
动车组	终D3264	福州	汉口	22:18	-
动车组	终D2252	重庆北	汉口	22:18	-
直达特快	过Z49	北京西	成都	22:00	22:20
动车组	终D3042	上海虹桥	汉口	22:23	-
高速动车	终G6830	十堰东	汉口	22:33	-
动车组	终D630	重庆北	汉口	22:38	-
高速动车	终G525	北京西	汉口	22:49	-
动车组	终D3397	杭州东	汉口	22:53	-
动车组	终D3046	上海虹桥	汉口	23:01	-
高速动车	终G509	北京西	汉口	23:24	-
直达特快	过Z50	成都	北京西	22:58	23:27
直达特快	过Z4	重庆北	北京西	23:08	23:33
直达特快	过Z96	重庆西	北京西	23:14	23:40
