列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K237	太原	深圳西	10:20	10:40
特快	终T122	长春	广州	10:43	-
城际动车	终C6898	肇庆	广州	10:47	-
快速	终K598	包头	广州	10:56	-
快速	始K192	广州	成都	-	10:59
动车组	终D2997	桂林北	广州	11:03	-
特快	终T151	南京	广州	11:05	-
城际动车	始C6899	广州	肇庆	-	11:05
直达特快	过Z230	深圳	乌鲁木齐	10:52	11:06
快速	过K777	东莞东	兰州西	10:46	11:12
城际动车	终C7126	深圳	广州	11:19	-
动车组	始D2877	广州	贵阳北	-	11:21
城际动车	终C6880	肇庆	广州	11:34	-
快速	过K836	深圳西	重庆西	11:13	11:36
城际动车	始C7127	广州	深圳	-	11:36
直达特快	始Z264	广州	拉萨	-	11:40
快速	终K228	兰州	广州	11:42	-
快速	过K1206	昆明	深圳东	11:19	11:43
快速	终K842	贵阳	广州	11:51	-
城际动车	始C6881	广州	肇庆	-	11:53
快速	终K644	十堰	广州	11:54	-
快速	终K304	连云港东	广州	12:00	-
城际动车	终C7162	深圳	广州	12:11	-
动车组	终D7569	郁南	广州	12:14	-
城际动车	始C7163	广州	深圳	-	12:26
动车组	始D1857	广州	德阳	-	12:34
直达特快	终Z89	石家庄	广州	12:38	-
城际动车	终C7026	深圳	广州	12:46	-
快速	始K841	广州	贵阳	-	12:51
动车组	过D7553	怀集	深圳	12:48	12:56
城际动车	始C7027	广州	深圳	-	13:03
快速	终K9246	茂名	广州	13:05	-
城际动车	终C7058	深圳	广州	13:07	-
快速	始K302	广州	徐州	-	13:10
快速	终K1095	巴中	广州	13:10	-
特快	始T370	广州	大连	-	13:18
快速	终K84	西安	广州	13:20	-
动车组	终D3679	南宁东	广州	13:21	-
动车组	过D7566	深圳	郁南	13:18	13:26
快速	终K1295	银川	广州	13:28	-
城际动车	始C7059	广州	深圳	-	13:29
直达特快	始Z90	广州	石家庄	-	13:41
城际动车	过C7090	深圳	肇庆	13:40	13:46
快速	始K814	广州	达州	-	13:47
快速	终K758	洛阳	广州	13:52	-
快速	始K9245	广州	茂名	-	13:53
动车组	始D3677	广州	南宁东	-	14:01
城际动车	终C7104	深圳	广州	14:08	-
快速	终K212	宁波	广州	14:10	-
城际动车	终C6888	肇庆	广州	14:16	-
快速	始K1008	广州	周口	-	14:22
城际动车	始C7105	广州	深圳	-	14:28
城际动车	始C6889	广州	肇庆	-	14:31
快速	过K9264	深圳西	铜仁	14:14	14:34
城际动车	终C6882	肇庆	广州	14:45	-
特快	始T170	广州	上海南	-	14:56
城际动车	始C6883	广州	肇庆	-	15:01
快速	始K600	广州	包头	-	15:09
动车组	过D7108	深圳	佛山西	15:06	15:16
特快	终T252	天津	广州	15:35	-
快速	过K538	洛阳	深圳	15:25	15:35
城际动车	终C6894	肇庆	广州	15:42	-
直达特快	始Z190	广州	郑州	-	15:49
城际动车	终C7006	深圳	广州	15:51	-
直达特快	过Z201	北京西	三亚	15:42	16:02
城际动车	始C7007	广州	深圳	-	16:06
直达特快	始Z36	广州	北京西	-	16:08
特快	终T179	济南	广州	16:10	-
城际动车	始C6895	广州	肇庆	-	16:11
快速	过K536	深圳	洛阳	15:57	16:14
快速	终K328	温州	广州	16:16	-
快速	始K642	广州	十堰	-	16:20
快速	终K9169	坪石	广州	16:22	-
快速	过K688	汕头	重庆北	16:06	16:26
动车组	过D7107	佛山西	深圳	16:30	16:38
快速	过K1208	深圳东	昆明	16:21	16:41
城际动车	过C7088	肇庆	深圳	16:56	17:02
特快	始T124	广州	长春	-	17:05
特快	过T8375	南雄	广州东	16:56	17:08
城际动车	终C7042	深圳	广州	17:10	-
快速	始K82	广州	西安	-	17:20
动车组	终D1859	德阳	广州	17:20	-
快速	过K1174	达州	惠州	17:03	17:23
城际动车	始C7043	广州	深圳	-	17:29
快速	过K511	上海南	海口	17:10	17:31
快速	终K768	汉中	广州	17:33	-
动车组	过D7565	郁南	深圳	17:29	17:37
快速	过K238	深圳西	太原	17:22	17:42
动车组	始D7567	广州	郁南	-	17:43
快速	终K527	南京	广州	17:50	-
直达特快	过Z232	乌鲁木齐	深圳	17:43	17:53
城际动车	终C6884	肇庆	广州	17:56	-
动车组	过D7112	深圳	佛山西	17:55	18:03
快速	始K1296	广州	银川	-	18:05
城际动车	始C6885	广州	肇庆	-	18:11
直达特快	终Z124	成都	广州	18:22	-
快速	过K1350	西安	深圳	18:13	18:23
特快	过T96	深圳	武昌	18:08	18:25
城际动车	终C7080	深圳	广州	18:27	-
快速	始K85	广州	景德镇北	-	18:35
快速	始K756	广州	洛阳	-	18:46
城际动车	始C7081	广州	深圳	-	18:47
快速	过K952	深圳	金城江	18:33	18:52
动车组	终D2879	贵阳北	广州	18:58	-
动车组	终D1855	绵阳	广州	19:09	-
快速	过K778	兰州西	东莞东	19:02	19:14
城际动车	终C7116	深圳	广州	19:20	-
城际动车	终C6896	肇庆	广州	19:21	-
动车组	始D2995	广州	桂林北	-	19:23
特快	始T254	广州	天津	-	19:24
快速	始K226	广州	兰州	-	19:30
城际动车	始C7117	广州	深圳	-	19:35
快速	终K813	达州	广州	19:43	-
动车组	过D7111	佛山西	深圳	19:37	19:47
城际动车	始C6897	广州	肇庆	-	20:00
特快	始T8302	广州	张家界西	-	20:04
特快	始T152	广州	南京	-	20:10
快速	过K232	昆明	厦门北	19:53	20:13
特快	始T180	广州	济南	-	20:16
直达特快	终Z266	拉萨	广州	20:17	-
快速	过K9206	深圳东	张家界西	20:06	20:22
城际动车	终C7020	深圳	广州	20:23	-
快速	终K9247	信宜	广州	20:36	-
快速	过K9121	衡阳	深圳	20:28	20:38
快速	过K9278	深圳西	益阳	20:29	20:49
城际动车	始C7021	广州	深圳	-	20:51
城际动车	终C6886	肇庆	广州	20:57	-
快速	始K210	广州	宁波	-	21:03
动车组	终D3732	北海	广州	21:05	-
城际动车	终C7108	深圳	广州	21:12	-
直达特快	终Z136	乌鲁木齐	广州	21:17	-
城际动车	始C6887	广州	肇庆	-	21:17
直达特快	过Z114	哈尔滨西	海口	21:04	21:24
快速	过K9212	汕头	长沙	21:05	21:25
城际动车	始C7109	广州	深圳	-	21:26
城际动车	终C7140	深圳	广州	21:33	-
城际动车	始C7141	广州	深圳	-	21:48
快速	过K9276	深圳	常德	21:27	21:52
城际动车	终C7178	深圳	广州	21:54	-
直达特快	始Z122	广州	成都	-	22:00
快速	过K1232	深圳东	湛江	21:40	22:00
快速	过K9294	深圳西	炎陵	21:47	22:07
城际动车	始C7179	广州	深圳	-	22:07
快速	始K9232	广州	岳阳	-	22:20
快速	过K437	惠州	武昌	22:08	22:28
快速	过K9260	深圳西	怀化	22:15	22:35
直达特快	过Z386	三亚	长春	22:22	22:42
动车组	终D1851	广元	广州	22:55	-
快速	过K9284	深圳西	娄底	22:42	23:04
快速	过K9218	深圳	长沙	22:54	23:12
快速	过K9126	深圳西	永州	23:18	23:38
快速	过K9122	深圳	衡阳	23:26	23:44
