列车类型	车次	始发站	终到站	到站时间	发车时间
直达特快	始Z97	北京西	广州东	-	12:40
高速动车	终G588	武汉	北京西	12:42	-
城际动车	终C2708	大兴机场	北京西	12:43	-
高速动车	始G6703	北京西	石家庄	-	12:44
市郊动车	终S112	乔庄东	北京西	12:50	-
快速	始K1453	北京西	赣州	-	12:51
动车组	终D2002	临汾西	北京西	12:52	-
快速	始K1115	北京西	包头	-	12:53
城际动车	始C2711	北京西	大兴机场	-	13:00
高速动车	始G533	北京西	邵阳	-	13:02
特快	终T168	南昌	北京西	13:05	-
特快	始T175	北京西	西宁	-	13:05
高速动车	始G69	北京西	广州南	-	13:07
市郊动车	始S111	北京西	乔庄东	-	13:10
高速动车	终G564	洛阳龙门	北京西	13:14	-
快速	终K572	厦门北	北京西	13:15	-
动车组	始D2003	北京西	运城北	-	13:16
高速动车	终G1576	南阳东	北京西	13:19	-
快速	始K267	北京西	怀化	-	13:22
高速动车	终G652	西安北	北京西	13:27	-
高速动车	始G805	北京西	郑州东	-	13:30
直达特快	终Z56	兰州	北京西	13:38	-
高速动车	终G510	武汉	北京西	13:39	-
高速动车	始G1575	北京西	南阳东	-	13:41
高速动车	终G6712	石家庄	北京西	13:44	-
直达特快	终Z36	广州	北京西	13:44	-
高速动车	终G26	西安北	北京西	13:50	-
高速动车	始G661	北京西	西安北	-	13:50
快速	始K1109	北京西	黄山	-	13:50
高速动车	始G87	北京西	西安北	-	14:00
特快	终T50	宜昌东	北京西	14:00	-
高速动车	终G610	太原南	北京西	14:03	-
高速动车	始G1589	北京西	十堰东	-	14:05
高速动车	始G613	北京西	太原南	-	14:10
城际动车	终C2712	大兴机场	北京西	14:15	-
特快	始T167	北京西	南昌	-	14:16
高速动车	终G534	长沙南	北京西	14:19	-
特快	始T41	北京西	西安	-	14:22
高速动车	始G6733	北京西	邯郸东	-	14:23
高速动车	终G502	长沙南	北京西	14:24	-
直达特快	终Z152	西宁	北京西	14:26	-
高速动车	始G673	北京西	宝鸡南	-	14:28
直达特快	终Z130	兰州	北京西	14:32	-
高速动车	终G612	太原南	北京西	14:36	-
高速动车	始G503	北京西	长沙南	-	14:41
高速动车	终G84	邵阳	北京西	14:41	-
城际动车	始C2715	北京西	大兴机场	-	14:43
高速动车	终G350	成都东	北京西	14:46	-
高速动车	始G587	北京西	襄阳东	-	14:48
高速动车	终G512	枣阳	北京西	14:56	-
直达特快	始Z55	北京西	兰州	-	14:58
动车组	终D2004	运城北	北京西	15:01	-
高速动车	始G615	北京西	太原南	-	15:03
特快	始T9	北京西	重庆西	-	15:05
高速动车	终G672	宝鸡南	北京西	15:11	-
特快	始T49	北京西	宜昌东	-	15:11
高速动车	始G349	北京西	成都东	-	15:13
高速动车	终G586	武汉	北京西	15:21	-
高速动车	始G521	北京西	武汉	-	15:23
动车组	始D2005	北京西	临汾西	-	15:29
往香港直通车	终Z98	红磡	北京西	15:30	-
直达特快	终Z98	广州东	北京西	15:30	-
高速动车	终G656	西安北	北京西	15:33	-
高速动车	始G505	北京西	长沙南	-	15:40
高速动车	始G663	北京西	西安北	-	15:45
特快	过T58	天津	宝鸡	15:19	15:50
高速动车	终G572	黄冈东	北京西	15:54	-
直达特快	始Z129	北京西	兰州	-	15:57
高速动车	始G665	北京西	西安北	-	16:00
直达特快	始Z151	北京西	西宁	-	16:03
高速动车	终G1590	十堰东	北京西	16:08	-
直达特快	始Z5	北京西	南宁	-	16:09
高速动车	终G6742	邯郸东	北京西	16:13	-
快速	终K262	汉中	北京西	16:13	-
动车组	始D745	北京西	厦门北	-	16:17
高速动车	始G573	北京西	黄冈东	-	16:18
城际动车	终C2716	大兴机场	北京西	16:20	-
高速动车	始G585	北京西	武汉	-	16:23
高速动车	终G806	郑州	北京西	16:26	-
快速	终K106	深圳	北京西	16:27	-
高速动车	始G519	北京西	武汉	-	16:30
高速动车	终G614	太原南	北京西	16:33	-
高速动车	始G6743	北京西	邯郸东	-	16:35
城际动车	始C2719	北京西	大兴机场	-	16:40
特快	始T7	北京西	成都	-	16:40
高速动车	终G556	宜昌东	北京西	16:46	-
高速动车	终G660	西安北	北京西	16:51	-
高速动车	始G561	北京西	郑州东	-	16:53
快速	始K571	北京西	厦门北	-	16:53
高速动车	始G683	北京西	原平西	-	16:58
高速动车	终G80	广州南	北京西	17:01	-
直达特快	终Z286	南宁	北京西	17:03	-
高速动车	终G488	南昌西	北京西	17:06	-
高速动车	始G525	北京西	汉口	-	17:14
高速动车	始G563	北京西	郑州东	-	17:19
快速	始K261	北京西	汉中	-	17:20
高速动车	终G82	贵阳北	北京西	17:21	-
高速动车	终G616	永济北	北京西	17:27	-
直达特快	终Z54	昆明	北京西	17:32	-
高速动车	始G1563	北京西	郑州东	-	17:36
高速动车	始G1571	北京西	周口东	-	17:41
高速动车	终G618	太原南	北京西	17:41	-
普客	始6437	北京西	大涧	-	17:45
高速动车	终G518	汉口	北京西	17:46	-
直达特快	始Z3	北京西	重庆北	-	17:48
高速动车	终G516	武汉	北京西	17:50	-
直达特快	始Z201	北京西	三亚	-	17:54
高速动车	终G88	西安北	北京西	17:55	-
高速动车	终G66	广州南	北京西	18:00	-
直达特快	始Z1	北京西	长沙	-	18:00
高速动车	始G619	北京西	太原南	-	18:02
直达特快	始Z95	北京西	重庆西	-	18:06
高速动车	始G621	北京西	太原南	-	18:07
特快	终T290	南宁	北京西	18:10	-
高速动车	始G527	北京西	武汉	-	18:14
高速动车	终G620	太原南	北京西	18:17	-
动车组	始D739	北京西	三明北	-	18:22
高速动车	终G72	福田	北京西	18:22	-
高速动车	终G658	西安北	北京西	18:26	-
市郊动车	始S107	北京西	乔庄东	-	18:27
城际动车	终C2720	大兴机场	北京西	18:28	-
高速动车	始G565	北京西	郑州东	-	18:28
高速动车	始G6705	北京西	石家庄	-	18:33
动车组	始D733	北京西	吉安	-	18:35
特快	始T231	北京西	西安	-	18:35
高速动车	始G623	北京西	太原南	-	18:41
市郊动车	过S104	乔庄东	良乡	18:38	18:42
高速动车	终G404	昆明南	北京西	18:46	-
高速动车	始G6711	北京西	石家庄	-	18:46
城际动车	始C2721	北京西	大兴机场	-	18:50
高速动车	终G430	兰州西	北京西	18:53	-
快速	始K401	北京西	周口	-	18:54
高速动车	始G25	北京西	西安北	-	18:55
高速动车	始G509	北京西	汉口	-	19:00
高速动车	终G6736	邯郸东	北京西	19:02	-
高速动车	终G1580	襄阳东	北京西	19:13	-
高速动车	始G567	北京西	郑州东	-	19:16
市郊动车	过S106	乔庄东	良乡	19:13	19:16
高速动车	始G629	北京西	太原南	-	19:23
市郊动车	终S108	通州	北京西	19:29	-
动车组	始D939	北京西	昆明南	-	19:35
高速动车	终G1559	开封北	北京西	19:37	-
高速动车	终G622	太原南	北京西	19:44	-
市郊动车	始S109	北京西	乔庄东	-	19:44
动车组	始D737	北京西	南昌	-	19:47
高速动车	终G574	重庆西	北京西	19:53	-
动车组	始D727	北京西	深圳	-	19:59
高速动车	始G807	北京西	郑州东	-	20:00
直达特快	始Z21	北京西	拉萨	-	20:00
高速动车	始G625	北京西	太原南	-	20:05
直达特快	始Z277	北京西	银川	-	20:06
动车组	始D901	北京西	深圳北	-	20:10
直达特快	始Z43	北京西	西安	-	20:12
高速动车	终G664	西安北	北京西	20:20	-
直达特快	终Z70	乌鲁木齐	北京西	20:22	-
高速动车	终G628	运城北	北京西	20:27	-
动车组	始D921	北京西	湛江西	-	20:30
动车组	始D923	北京西	珠海	-	20:35
快速	始K573	北京西	东胜西	-	20:37
高速动车	终G308	成都东	北京西	20:38	-
快速	终K5218	邯郸	北京西	20:40	-
直达特快	始Z19	北京西	西安	-	20:40
高速动车	终G524	汉口	北京西	20:43	-
城际动车	终C2722	大兴机场	北京西	20:45	-
高速动车	始G6735	北京西	邯郸东	-	20:45
直达特快	始Z37	北京西	武昌	-	20:46
高速动车	终G422	南宁东	北京西	20:53	-
高速动车	终G624	太原南	北京西	20:57	-
旅游	终Y502	衡水	北京西	20:57	-
高速动车	始G6717	北京西	石家庄	-	20:59
高速动车	始G6745	北京西	石家庄	-	21:04
直达特快	始Z179	北京西	乌鲁木齐	-	21:04
快速	终K818	成都	北京西	21:06	-
直达特快	始Z285	北京西	南宁	-	21:08
高速动车	终G68	珠海	北京西	21:10	-
高速动车	终G6744	邯郸东	北京西	21:15	-
高速动车	始G8953	北京西	石家庄	-	21:17
高速动车	始G6715	北京西	石家庄	-	21:22
高速动车	终G486	瑞金	北京西	21:26	-
普快	终1304	郑州	北京西	21:31	-
高速动车	终G666	西安北	北京西	21:31	-
快速	过K600	广州	包头	21:00	21:32
快速	终K508	贵阳	北京西	21:34	-
高速动车	终G808	洛阳龙门	北京西	21:35	-
高速动车	始G6713	北京西	石家庄	-	21:40
高速动车	终G438	兰州西	北京西	21:42	-
直达特快	终Z150	贵阳	北京西	21:43	-
城际动车	始C2723	北京西	大兴机场	-	21:46
高速动车	终G310	南充北	北京西	21:46	-
快速	始K5217	北京西	邯郸	-	21:50
高速动车	终G6714	石家庄	北京西	21:54	-
高速动车	终G402	昆明南	北京西	21:59	-
特快	始T289	北京西	南宁	-	22:00
高速动车	终G506	长沙南	北京西	22:04	-
高速动车	始G6709	北京西	石家庄	-	22:06
快速	始K1363	北京西	成都	-	22:06
高速动车	始G8907	北京西	石家庄	-	22:11
高速动车	终G6710	石家庄	北京西	22:15	-
快速	始K89	北京西	呼和浩特	-	22:17
快速	始K179	北京西	郑州	-	22:20
高速动车	终G70	广州南	北京西	22:27	-
普快	始1303	北京西	郑州	-	22:32
高速动车	终G626	太原南	北京西	22:32	-
直达特快	始Z53	北京西	昆明	-	22:35
高速动车	终G492	赣州西	北京西	22:42	-
高速动车	终G530	北海	北京西	22:47	-
快速	终K22	南宁	北京西	22:48	-
高速动车	终G90	成都东	北京西	22:52	-
高速动车	终G668	西安北	北京西	22:58	-
高速动车	终G674	宝鸡南	北京西	23:09	-
城际动车	终C2724	大兴机场	北京西	23:18	-
高速动车	终G406	昆明南	北京西	23:18	-
快速	始K105	北京西	深圳	-	23:18
高速动车	终G528	武汉	北京西	23:22	-
高速动车	终G670	西安北	北京西	23:29	-
高速动车	终G1578	阜阳西	北京西	23:38	-
快速	过K7752	石家庄	承德	23:11	23:42
