列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K1805	银川	杭州	22:08	22:25
特快	终T7781	盐城	南京	22:30	-
高速动车	终G7314	黄山北	南京	22:44	-
直达特快	过Z282	杭州	包头	22:48	22:55
动车组	终D5438	启东	南京	22:55	-
高速动车	终G7098	上海	南京	22:58	-
直达特快	过Z164	上海	拉萨	22:54	23:01
动车组	终D2282	深圳北	南京	23:12	-
快速	过K188	上海	沈阳北	23:06	23:13
快速	过K1332	上海	银川	23:18	23:24
高速动车	终G7068	上海	南京	23:30	-
快速	过K8356	上海	连云港东	23:30	23:36
快速	终K1538	乌鲁木齐	南京	23:45	-
直达特快	过Z304	上海	伊宁	23:44	23:50
动车组	过D706	上海虹桥	北京	23:50	23:56
