列车类型	车次	始发站	终到站	到站时间	发车时间
高速动车	始G18	上海	北京南	-	17:55
特快	始T110	上海	北京	-	17:57
高速动车	始G7024	上海	南京	-	18:00
高速动车	终G7284	宣城	上海	18:02	-
直达特快	始Z92	上海	西安	-	18:03
高速动车	终G129	北京南	上海	18:07	-
快速	始K188	上海	沈阳北	-	18:09
高速动车	始G7058	上海	南京	-	18:14
快速	始K1332	上海	银川	-	18:17
高速动车	终G7063	南京	上海	18:21	-
直达特快	始Z196	上海	太原	-	18:24
普快	终1230	阜新南	上海	18:26	-
高速动车	始G7290	上海	徐州东	-	18:31
高速动车	终G7246	合肥南	上海	18:34	-
直达特快	始Z216	上海	兰州	-	18:36
高速动车	终G7021	南京	上海	18:39	-
高速动车	始G7272	上海	安庆	-	18:42
城际动车	终C3866	南京	上海	18:48	-
高速动车	始G7096	上海	无锡	-	18:53
直达特快	始Z172	上海	哈尔滨西	-	18:54
高速动车	始G7026	上海	南京	-	19:00
高速动车	终G7207	苏州	上海	19:07	-
高速动车	终G7267	淮南南	上海	19:11	-
高速动车	始G7260	上海	合肥南	-	19:12
城际动车	始C3894	上海	泰州	-	19:14
高速动车	终G7242	六安	上海	19:18	-
高速动车	终G7298	淮北	上海	19:27	-
高速动车	始G7062	上海	南京	-	19:29
高速动车	终G7086	安庆	上海	19:36	-
高速动车	始G7226	上海	芜湖	-	19:37
高速动车	终G7023	南京	上海	19:40	-
高速动车	终G7288	芜湖	上海	19:50	-
高速动车	始G7300	上海	徐州东	-	19:51
快速	始K8356	上海	连云港东	-	19:54
高速动车	终G7238	六安	上海	19:59	-
高速动车	始G7028	上海	南京	-	20:00
高速动车	终G7250	合肥南	上海	20:07	-
直达特快	始Z164	上海	拉萨	-	20:08
高速动车	终G7065	南京	上海	20:14	-
快速	始K282	上海	成都	-	20:14
高速动车	始G7066	上海	南京	-	20:15
普快	始1228	上海	阜新南	-	20:20
动车组	终D954	成都东	上海	20:27	-
高速动车	始G7064	上海	南京南	-	20:28
高速动车	始G7286	上海	芜湖	-	20:35
高速动车	终G7025	南京	上海	20:40	-
高速动车	始G7070	上海	南京南	-	20:40
高速动车	终G7097	南京	上海	20:44	-
城际动车	始C3818	上海	南通	-	20:48
高速动车	终G7099	南京	上海	20:59	-
高速动车	始G7030	上海	南京南	-	21:00
高速动车	始G7098	上海	南京	-	21:05
直达特快	始Z304	上海	伊宁	-	21:05
高速动车	终G7090	安庆	上海	21:09	-
高速动车	终G7095	无锡	上海	21:13	-
高速动车	始G7214	上海	苏州	-	21:19
动车组	始D710	上海	北京南	-	21:23
